departamento,anio,causa,siniestros
JUNIN,2015,OTROS,142
JUNIN,2015,INVACIÓN DE CARRIL,72
JUNIN,2015,VEHÍCULO MAL ESTACIONADO,27
JUNIN,2015,FACTOR AMBIENTAL,47
JUNIN,2015,EBRIEDAD DEL PEATÓN,15
JUNIN,2015,NO IDENTIFICA LA CAUSA,95
JUNIN,2015,NO HAY CERTEZA DE LA CAUSA,71
JUNIN,2016,EXCESO DE VELOCIDAD,788
JUNIN,2016,EBRIEDAD DEL CONDUTOR,103
JUNIN,2016,IMPRUDENCIA DEL CONDUCTOR,579
JUNIN,2016,IMPRUDENCIA DEL PEATÓN,153
JUNIN,2016,IMPRUDENCIA DEL PASAJERO,29
JUNIN,2016,EXCESO DE CARGA,7
JUNIN,2016,DESACATO DE SEÑAL DE TRÁNSITO,21
JUNIN,2016,FALLA MECÁNICA,44
JUNIN,2016,FALLA DE LUCES,8
JUNIN,2016,PISTA EN MAL ESTADO,42
JUNIN,2016,SEÑALIZACIÓN DEFECTUOSA,13
JUNIN,2016,OTROS,114
JUNIN,2016,INVACIÓN DE CARRIL,47
JUNIN,2016,VEHÍCULO MAL ESTACIONADO,5
JUNIN,2016,FACTOR AMBIENTAL,83
JUNIN,2016,EBRIEDAD DEL PEATÓN,4
JUNIN,2016,NO IDENTIFICA LA CAUSA,147
JUNIN,2016,NO HAY CERTEZA DE LA CAUSA,191
JUNIN,2017,EXCESO DE VELOCIDAD,772
JUNIN,2017,EBRIEDAD DEL CONDUTOR,120
JUNIN,2017,IMPRUDENCIA DEL CONDUCTOR,642
JUNIN,2017,IMPRUDENCIA DEL PEATÓN,180
JUNIN,2017,IMPRUDENCIA DEL PASAJERO,63
JUNIN,2017,EXCESO DE CARGA,7
JUNIN,2017,DESACATO DE SEÑAL DE TRÁNSITO,10
JUNIN,2017,FALLA MECÁNICA,40
JUNIN,2017,FALLA DE LUCES,0
JUNIN,2017,PISTA EN MAL ESTADO,28
JUNIN,2017,SEÑALIZACIÓN DEFECTUOSA,35
JUNIN,2017,OTROS,129
JUNIN,2017,INVACIÓN DE CARRIL,77
JUNIN,2017,VEHÍCULO MAL ESTACIONADO,7
JUNIN,2017,FACTOR AMBIENTAL,88
JUNIN,2017,EBRIEDAD DEL PEATÓN,10
JUNIN,2017,NO IDENTIFICA LA CAUSA,165
JUNIN,2017,NO HAY CERTEZA DE LA CAUSA,84
JUNIN,2018,EXCESO DE VELOCIDAD,821
JUNIN,2018,IMPRUDENCIA DEL CONDUCTOR,627
JUNIN,2018,EBRIEDAD DEL CONDUTOR,141
JUNIN,2018,IMPRUDENCIA DEL PEATÓN,237
JUNIN,2018,IMPRUDENCIA DEL PASAJERO,54
JUNIN,2018,EXCESO DE CARGA,5
JUNIN,2018,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,6
JUNIN,2018,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
JUNIN,2018,FALLA MECÁNICA,34
JUNIN,2018,FALLA DE LUCES,2
JUNIN,2018,PISTA EN MAL ESTADO,60
JUNIN,2018,SEÑALIZACIÓN DEFECTUOSA,12
JUNIN,2018,INVACIÓN DE CARRIL,13
JUNIN,2018,VEHÍCULO MAL ESTACIONADO,3
JUNIN,2018,FACTOR AMBIENTAL,63
JUNIN,2018,EBRIEDAD DEL PEATÓN,8
JUNIN,2018,NO IDENTIFICA LA CAUSA,88
JUNIN,2018,NO HAY CERTEZA DE LA CAUSA,141
JUNIN,2018,OTROS,114
JUNIN,2019,EXCESO DE VELOCIDAD,775
JUNIN,2019,IMPRUDENCIA DEL CONDUCTOR,847
JUNIN,2019,EBRIEDAD DEL CONDUTOR,179
JUNIN,2019,IMPRUDENCIA DEL PEATÓN,213
JUNIN,2019,IMPRUDENCIA DEL PASAJERO,36
JUNIN,2019,EXCESO DE CARGA,1
JUNIN,2019,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
JUNIN,2019,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,1
JUNIN,2019,FALLA MECÁNICA,54
JUNIN,2019,FALLA DE LUCES,15
JUNIN,2019,PISTA EN MAL ESTADO,38
JUNIN,2019,SEÑALIZACIÓN DEFECTUOSA,13
JUNIN,2019,INVACIÓN DE CARRIL,9
JUNIN,2019,VEHÍCULO MAL ESTACIONADO,5
JUNIN,2019,FACTOR AMBIENTAL,36
JUNIN,2019,EBRIEDAD DEL PEATÓN,1
JUNIN,2019,NO IDENTIFICA LA CAUSA,327
JUNIN,2019,NO HAY CERTEZA DE LA CAUSA,77
JUNIN,2019,OTROS,541
JUNIN,2020,EXCESO DE VELOCIDAD,483
JUNIN,2020,IMPRUDENCIA DEL CONDUCTOR,548
JUNIN,2020,EBRIEDAD DEL CONDUTOR,124
JUNIN,2020,IMPRUDENCIA DEL PEATÓN,61
JUNIN,2020,IMPRUDENCIA DEL PASAJERO,13
JUNIN,2020,EXCESO DE CARGA,4
JUNIN,2020,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,1
JUNIN,2020,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
JUNIN,2020,FALLA MECÁNICA,16
JUNIN,2020,FALLA DE LUCES,3
JUNIN,2020,PISTA EN MAL ESTADO,16
JUNIN,2020,SEÑALIZACIÓN DEFECTUOSA,6
JUNIN,2020,INVACIÓN DE CARRIL,13
JUNIN,2020,VEHÍCULO MAL ESTACIONADO,0
JUNIN,2020,FACTOR AMBIENTAL,30
JUNIN,2020,EBRIEDAD DEL PEATÓN,7
JUNIN,2020,NO IDENTIFICA LA CAUSA,112
JUNIN,2020,NO HAY CERTEZA DE LA CAUSA,158
JUNIN,2020,OTROS,716
JUNIN,2021,EXCESO DE VELOCIDAD,735
JUNIN,2021,IMPRUDENCIA DEL CONDUCTOR,739
JUNIN,2021,EBRIEDAD DEL CONDUTOR,212
JUNIN,2021,IMPRUDENCIA DEL PEATÓN,104
JUNIN,2021,IMPRUDENCIA DEL PASAJERO,11
JUNIN,2021,EXCESO DE CARGA,0
JUNIN,2021,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
JUNIN,2021,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
JUNIN,2021,FALLA MECÁNICA,39
JUNIN,2021,FALLA DE LUCES,3
JUNIN,2021,PISTA EN MAL ESTADO,18
JUNIN,2021,SEÑALIZACIÓN DEFECTUOSA,1
JUNIN,2021,INVACIÓN DE CARRIL,6
JUNIN,2021,VEHÍCULO MAL ESTACIONADO,5
JUNIN,2021,FACTOR AMBIENTAL,36
JUNIN,2021,EBRIEDAD DEL PEATÓN,3
JUNIN,2021,NO IDENTIFICA LA CAUSA,216
JUNIN,2021,NO HAY CERTEZA DE LA CAUSA,145
JUNIN,2021,OTROS,966
JUNIN,2022,EXCESO DE VELOCIDAD,1190
JUNIN,2022,IMPRUDENCIA DEL CONDUCTOR,924
JUNIN,2022,EBRIEDAD DEL CONDUTOR,349
JUNIN,2022,IMPRUDENCIA DEL PEATÓN,218
JUNIN,2022,IMPRUDENCIA DEL PASAJERO,18
JUNIN,2022,EXCESO DE CARGA,5
JUNIN,2022,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,3
JUNIN,2022,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
JUNIN,2022,FALLA MECÁNICA,60
JUNIN,2022,FALTA DE LUCES,1
JUNIN,2022,PISTA EN MAL ESTADO,22
JUNIN,2022,SEÑALIZACIÓN DEFECTUOSA,1
JUNIN,2022,INVACIÓN DE CARRIL,23
JUNIN,2022,VEHÍCULO MAL ESTACIONADO,2
JUNIN,2022,FACTOR AMBIENTAL,50
JUNIN,2022,EBRIEDAD DEL PEATÓN,4
JUNIN,2022,NO IDENTIFICA LA CAUSA,134
JUNIN,2022,NO HAY CERTEZA DE LA CAUSA,122
JUNIN,2022,OTROS,538
JUNIN,2023,EXCESO DE VELOCIDAD,1089
JUNIN,2023,IMPRUDENCIA DEL CONDUCTOR,1124
JUNIN,2023,EBRIEDAD DEL CONDUTOR,487
JUNIN,2023,IMPRUDENCIA DEL PEATÓN,193
JUNIN,2023,IMPRUDENCIA DEL PASAJERO,15
JUNIN,2023,EXCESO DE CARGA,3
JUNIN,2023,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
JUNIN,2023,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
JUNIN,2023,FALLA MECÁNICA,104
JUNIN,2023,FALTA DE LUCES,2
JUNIN,2023,PISTA EN MAL ESTADO,35
JUNIN,2023,SEÑALIZACIÓN DEFECTUOSA,1
JUNIN,2023,INVACIÓN DE CARRIL,21
JUNIN,2023,VEHÍCULO MAL ESTACIONADO,5
JUNIN,2023,FACTOR AMBIENTAL,43
JUNIN,2023,EBRIEDAD DEL PEATÓN,10
JUNIN,2023,NO IDENTIFICA LA CAUSA,113
JUNIN,2023,NO HAY CERTEZA DE LA CAUSA,17
JUNIN,2023,OTROS,542
JUNIN,2024,EXCESO DE VELOCIDAD,1002
JUNIN,2024,IMPRUDENCIA DEL CONDUCTOR,926
JUNIN,2024,EBRIEDAD DEL CONDUTOR,272
JUNIN,2024,IMPRUDENCIA DEL PEATÓN,136
JUNIN,2024,IMPRUDENCIA DEL PASAJERO,33
JUNIN,2024,EXCESO DE CARGA,8
JUNIN,2024,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,1
JUNIN,2024,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
JUNIN,2024,FALLA MECÁNICA,17
JUNIN,2024,FALTA DE LUCES,2
JUNIN,2024,PISTA EN MAL ESTADO,40
JUNIN,2024,SEÑALIZACIÓN DEFECTUOSA,9
JUNIN,2024,INVACIÓN DE CARRIL,11
JUNIN,2024,VEHÍCULO MAL ESTACIONADO,2
JUNIN,2024,FACTOR AMBIENTAL,58
JUNIN,2024,EBRIEDAD DEL PEATÓN,7
JUNIN,2024,NO IDENTIFICA LA CAUSA,95
JUNIN,2024,NO HAY CERTEZA DE LA CAUSA,50
JUNIN,2024,OTROS,455
LA LIBERTAD,2008,EXCESO DE VELOCIDAD,1364
LA LIBERTAD,2008,EBRIEDAD DEL CONDUTOR,318
LA LIBERTAD,2008,IMPRUDENCIA DEL CONDUCTOR,1072
LA LIBERTAD,2008,IMPRUDENCIA DEL PEATÓN,462
LA LIBERTAD,2008,IMPRUDENCIA DEL PASAJERO,123
LA LIBERTAD,2008,EXCESO DE CARGA,28
LA LIBERTAD,2008,DESACATO DE SEÑAL DE TRÁNSITO,62
LA LIBERTAD,2008,FALLA MECÁNICA,168
LA LIBERTAD,2008,FALLA DE LUCES,81
LA LIBERTAD,2008,PISTA EN MAL ESTADO,122
LA LIBERTAD,2008,SEÑALIZACIÓN DEFECTUOSA,82
LA LIBERTAD,2008,OTROS,138
LA LIBERTAD,2009,EXCESO DE VELOCIDAD,1377
LA LIBERTAD,2009,EBRIEDAD DEL CONDUTOR,376
LA LIBERTAD,2009,IMPRUDENCIA DEL CONDUCTOR,1002
LA LIBERTAD,2009,IMPRUDENCIA DEL PEATÓN,378
LA LIBERTAD,2009,IMPRUDENCIA DEL PASAJERO,114
LA LIBERTAD,2009,EXCESO DE CARGA,19
LA LIBERTAD,2009,DESACATO DE SEÑAL DE TRÁNSITO,106
LA LIBERTAD,2009,FALLA MECÁNICA,142
LA LIBERTAD,2009,FALLA DE LUCES,29
LA LIBERTAD,2009,PISTA EN MAL ESTADO,86
LA LIBERTAD,2009,SEÑALIZACIÓN DEFECTUOSA,35
LA LIBERTAD,2009,OTROS,64
LA LIBERTAD,2010,EXCESO DE VELOCIDAD,1377
LA LIBERTAD,2010,EBRIEDAD DEL CONDUTOR,376
LA LIBERTAD,2010,IMPRUDENCIA DEL CONDUCTOR,1002
LA LIBERTAD,2010,IMPRUDENCIA DEL PEATÓN,378
LA LIBERTAD,2010,IMPRUDENCIA DEL PASAJERO,114
LA LIBERTAD,2010,EXCESO DE CARGA,19
LA LIBERTAD,2010,DESACATO DE SEÑAL DE TRÁNSITO,106
LA LIBERTAD,2010,FALLA MECÁNICA,142
LA LIBERTAD,2010,FALLA DE LUCES,29
LA LIBERTAD,2010,PISTA EN MAL ESTADO,86
LA LIBERTAD,2010,SEÑALIZACIÓN DEFECTUOSA,35
LA LIBERTAD,2010,OTROS,64
LA LIBERTAD,2011,EXCESO DE VELOCIDAD,1268
LA LIBERTAD,2011,EBRIEDAD DEL CONDUTOR,338
LA LIBERTAD,2011,IMPRUDENCIA DEL CONDUCTOR,1166
LA LIBERTAD,2011,IMPRUDENCIA DEL PEATÓN,423
LA LIBERTAD,2011,IMPRUDENCIA DEL PASAJERO,124
LA LIBERTAD,2011,EXCESO DE CARGA,24
LA LIBERTAD,2011,DESACATO DE SEÑAL DE TRÁNSITO,30
LA LIBERTAD,2011,FALLA MECÁNICA,116
LA LIBERTAD,2011,FALLA DE LUCES,18
LA LIBERTAD,2011,PISTA EN MAL ESTADO,178
LA LIBERTAD,2011,SEÑALIZACIÓN DEFECTUOSA,35
LA LIBERTAD,2011,OTROS,70
LA LIBERTAD,2012,EXCESO DE VELOCIDAD,1815
LA LIBERTAD,2012,EBRIEDAD DEL CONDUTOR,406
LA LIBERTAD,2012,IMPRUDENCIA DEL CONDUCTOR,1383
LA LIBERTAD,2012,IMPRUDENCIA DEL PEATÓN,452
LA LIBERTAD,2012,IMPRUDENCIA DEL PASAJERO,121
LA LIBERTAD,2012,EXCESO DE CARGA,49
LA LIBERTAD,2012,DESACATO DE SEÑAL DE TRÁNSITO,24
LA LIBERTAD,2012,FALLA MECÁNICA,133
LA LIBERTAD,2012,FALLA DE LUCES,24
LA LIBERTAD,2012,PISTA EN MAL ESTADO,146
LA LIBERTAD,2012,SEÑALIZACIÓN DEFECTUOSA,28
LA LIBERTAD,2012,OTROS,40
LA LIBERTAD,2013,EXCESO DE VELOCIDAD,1898
LA LIBERTAD,2013,EBRIEDAD DEL CONDUTOR,416
LA LIBERTAD,2013,IMPRUDENCIA DEL CONDUCTOR,1213
LA LIBERTAD,2013,IMPRUDENCIA DEL PEATÓN,549
LA LIBERTAD,2013,IMPRUDENCIA DEL PASAJERO,213
LA LIBERTAD,2013,EXCESO DE CARGA,52
LA LIBERTAD,2013,DESACATO DE SEÑAL DE TRÁNSITO,14
LA LIBERTAD,2013,FALLA MECÁNICA,128
LA LIBERTAD,2013,FALLA DE LUCES,12
LA LIBERTAD,2013,PISTA EN MAL ESTADO,220
LA LIBERTAD,2013,SEÑALIZACIÓN DEFECTUOSA,34
LA LIBERTAD,2013,OTROS,38
LA LIBERTAD,2014,EXCESO DE VELOCIDAD,1559
LA LIBERTAD,2014,EBRIEDAD DEL CONDUTOR,446
LA LIBERTAD,2014,IMPRUDENCIA DEL CONDUCTOR,1292
LA LIBERTAD,2014,IMPRUDENCIA DEL PEATÓN,402
LA LIBERTAD,2014,IMPRUDENCIA DEL PASAJERO,134
LA LIBERTAD,2014,EXCESO DE CARGA,35
LA LIBERTAD,2014,DESACATO DE SEÑAL DE TRÁNSITO,74
LA LIBERTAD,2014,FALLA MECÁNICA,116
LA LIBERTAD,2014,FALLA DE LUCES,44
LA LIBERTAD,2014,PISTA EN MAL ESTADO,84
LA LIBERTAD,2014,SEÑALIZACIÓN DEFECTUOSA,22
LA LIBERTAD,2014,OTROS,450
LA LIBERTAD,2015,EXCESO DE VELOCIDAD,1605
LA LIBERTAD,2015,EBRIEDAD DEL CONDUTOR,410
LA LIBERTAD,2015,IMPRUDENCIA DEL CONDUCTOR,1356
LA LIBERTAD,2015,IMPRUDENCIA DEL PEATÓN,330
LA LIBERTAD,2015,IMPRUDENCIA DEL PASAJERO,58
LA LIBERTAD,2015,EXCESO DE CARGA,39
LA LIBERTAD,2015,DESACATO DE SEÑAL DE TRÁNSITO,99
LA LIBERTAD,2015,FALLA MECÁNICA,137
LA LIBERTAD,2015,FALLA DE LUCES,48
LA LIBERTAD,2015,PISTA EN MAL ESTADO,45
LA LIBERTAD,2015,SEÑALIZACIÓN DEFECTUOSA,24
LA LIBERTAD,2015,OTROS,233
LA LIBERTAD,2015,INVACIÓN DE CARRIL,90
LA LIBERTAD,2015,VEHÍCULO MAL ESTACIONADO,59
LA LIBERTAD,2015,FACTOR AMBIENTAL,8
LA LIBERTAD,2015,EBRIEDAD DEL PEATÓN,21
LA LIBERTAD,2015,NO IDENTIFICA LA CAUSA,156
LA LIBERTAD,2015,NO HAY CERTEZA DE LA CAUSA,135
LA LIBERTAD,2016,EXCESO DE VELOCIDAD,1307
LA LIBERTAD,2016,EBRIEDAD DEL CONDUTOR,457
LA LIBERTAD,2016,IMPRUDENCIA DEL CONDUCTOR,1471
LA LIBERTAD,2016,IMPRUDENCIA DEL PEATÓN,325
LA LIBERTAD,2016,IMPRUDENCIA DEL PASAJERO,74
LA LIBERTAD,2016,EXCESO DE CARGA,24
LA LIBERTAD,2016,DESACATO DE SEÑAL DE TRÁNSITO,42
LA LIBERTAD,2016,FALLA MECÁNICA,154
LA LIBERTAD,2016,FALLA DE LUCES,39
LA LIBERTAD,2016,PISTA EN MAL ESTADO,59
LA LIBERTAD,2016,SEÑALIZACIÓN DEFECTUOSA,36
LA LIBERTAD,2016,OTROS,245
LA LIBERTAD,2016,INVACIÓN DE CARRIL,92
LA LIBERTAD,2016,VEHÍCULO MAL ESTACIONADO,33
LA LIBERTAD,2016,FACTOR AMBIENTAL,6
LA LIBERTAD,2016,EBRIEDAD DEL PEATÓN,50
LA LIBERTAD,2016,NO IDENTIFICA LA CAUSA,196
LA LIBERTAD,2016,NO HAY CERTEZA DE LA CAUSA,94
LA LIBERTAD,2017,EXCESO DE VELOCIDAD,1369
LA LIBERTAD,2017,EBRIEDAD DEL CONDUTOR,339
LA LIBERTAD,2017,IMPRUDENCIA DEL CONDUCTOR,1349
LA LIBERTAD,2017,IMPRUDENCIA DEL PEATÓN,337
LA LIBERTAD,2017,IMPRUDENCIA DEL PASAJERO,64
LA LIBERTAD,2017,EXCESO DE CARGA,1
LA LIBERTAD,2017,DESACATO DE SEÑAL DE TRÁNSITO,30
LA LIBERTAD,2017,FALLA MECÁNICA,125
LA LIBERTAD,2017,FALLA DE LUCES,37
LA LIBERTAD,2017,PISTA EN MAL ESTADO,153
LA LIBERTAD,2017,SEÑALIZACIÓN DEFECTUOSA,38
LA LIBERTAD,2017,OTROS,152
LA LIBERTAD,2017,INVACIÓN DE CARRIL,105
LA LIBERTAD,2017,VEHÍCULO MAL ESTACIONADO,37
LA LIBERTAD,2017,FACTOR AMBIENTAL,62
LA LIBERTAD,2017,EBRIEDAD DEL PEATÓN,33
LA LIBERTAD,2017,NO IDENTIFICA LA CAUSA,277
LA LIBERTAD,2017,NO HAY CERTEZA DE LA CAUSA,96
LA LIBERTAD,2018,EXCESO DE VELOCIDAD,1779
LA LIBERTAD,2018,IMPRUDENCIA DEL CONDUCTOR,1498
LA LIBERTAD,2018,EBRIEDAD DEL CONDUTOR,351
LA LIBERTAD,2018,IMPRUDENCIA DEL PEATÓN,362
LA LIBERTAD,2018,IMPRUDENCIA DEL PASAJERO,83
LA LIBERTAD,2018,EXCESO DE CARGA,12
LA LIBERTAD,2018,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,8
LA LIBERTAD,2018,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,6
LA LIBERTAD,2018,FALLA MECÁNICA,91
LA LIBERTAD,2018,FALLA DE LUCES,29
LA LIBERTAD,2018,PISTA EN MAL ESTADO,254
LA LIBERTAD,2018,SEÑALIZACIÓN DEFECTUOSA,21
LA LIBERTAD,2018,INVACIÓN DE CARRIL,180
LA LIBERTAD,2018,VEHÍCULO MAL ESTACIONADO,19
LA LIBERTAD,2018,FACTOR AMBIENTAL,13
LA LIBERTAD,2018,EBRIEDAD DEL PEATÓN,28
LA LIBERTAD,2018,NO IDENTIFICA LA CAUSA,314
LA LIBERTAD,2018,NO HAY CERTEZA DE LA CAUSA,181
LA LIBERTAD,2018,OTROS,417
LA LIBERTAD,2019,EXCESO DE VELOCIDAD,2330
LA LIBERTAD,2019,IMPRUDENCIA DEL CONDUCTOR,2007
LA LIBERTAD,2019,EBRIEDAD DEL CONDUTOR,286
LA LIBERTAD,2019,IMPRUDENCIA DEL PEATÓN,325
LA LIBERTAD,2019,IMPRUDENCIA DEL PASAJERO,56
LA LIBERTAD,2019,EXCESO DE CARGA,18
LA LIBERTAD,2019,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,2
LA LIBERTAD,2019,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,5
LA LIBERTAD,2019,FALLA MECÁNICA,87
LA LIBERTAD,2019,FALLA DE LUCES,3
LA LIBERTAD,2019,PISTA EN MAL ESTADO,186
LA LIBERTAD,2019,SEÑALIZACIÓN DEFECTUOSA,15
LA LIBERTAD,2019,INVACIÓN DE CARRIL,180
LA LIBERTAD,2019,VEHÍCULO MAL ESTACIONADO,21
LA LIBERTAD,2019,FACTOR AMBIENTAL,62
LA LIBERTAD,2019,EBRIEDAD DEL PEATÓN,6
LA LIBERTAD,2019,NO IDENTIFICA LA CAUSA,356
LA LIBERTAD,2019,NO HAY CERTEZA DE LA CAUSA,129
LA LIBERTAD,2019,OTROS,223
LA LIBERTAD,2020,EXCESO DE VELOCIDAD,1198
LA LIBERTAD,2020,IMPRUDENCIA DEL CONDUCTOR,1113
LA LIBERTAD,2020,EBRIEDAD DEL CONDUTOR,100
LA LIBERTAD,2020,IMPRUDENCIA DEL PEATÓN,113
LA LIBERTAD,2020,IMPRUDENCIA DEL PASAJERO,15
LA LIBERTAD,2020,EXCESO DE CARGA,6
LA LIBERTAD,2020,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,1
LA LIBERTAD,2020,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
LA LIBERTAD,2020,FALLA MECÁNICA,46
LA LIBERTAD,2020,FALLA DE LUCES,8
LA LIBERTAD,2020,PISTA EN MAL ESTADO,118
LA LIBERTAD,2020,SEÑALIZACIÓN DEFECTUOSA,3
LA LIBERTAD,2020,INVACIÓN DE CARRIL,196
LA LIBERTAD,2020,VEHÍCULO MAL ESTACIONADO,3
LA LIBERTAD,2020,FACTOR AMBIENTAL,27
LA LIBERTAD,2020,EBRIEDAD DEL PEATÓN,2
LA LIBERTAD,2020,NO IDENTIFICA LA CAUSA,128
LA LIBERTAD,2020,NO HAY CERTEZA DE LA CAUSA,46
LA LIBERTAD,2020,OTROS,221
LA LIBERTAD,2021,EXCESO DE VELOCIDAD,1290
LA LIBERTAD,2021,IMPRUDENCIA DEL CONDUCTOR,1832
LA LIBERTAD,2021,EBRIEDAD DEL CONDUTOR,272
LA LIBERTAD,2021,IMPRUDENCIA DEL PEATÓN,173
LA LIBERTAD,2021,IMPRUDENCIA DEL PASAJERO,9
LA LIBERTAD,2021,EXCESO DE CARGA,6
LA LIBERTAD,2021,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,7
LA LIBERTAD,2021,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
LA LIBERTAD,2021,FALLA MECÁNICA,68
LA LIBERTAD,2021,FALLA DE LUCES,15
LA LIBERTAD,2021,PISTA EN MAL ESTADO,81
LA LIBERTAD,2021,SEÑALIZACIÓN DEFECTUOSA,8
LA LIBERTAD,2021,INVACIÓN DE CARRIL,43
LA LIBERTAD,2021,VEHÍCULO MAL ESTACIONADO,8
LA LIBERTAD,2021,FACTOR AMBIENTAL,33
LA LIBERTAD,2021,EBRIEDAD DEL PEATÓN,1
LA LIBERTAD,2021,NO IDENTIFICA LA CAUSA,67
LA LIBERTAD,2021,NO HAY CERTEZA DE LA CAUSA,78
LA LIBERTAD,2021,OTROS,283
LA LIBERTAD,2022,EXCESO DE VELOCIDAD,1213
LA LIBERTAD,2022,IMPRUDENCIA DEL CONDUCTOR,1665
LA LIBERTAD,2022,EBRIEDAD DEL CONDUTOR,301
LA LIBERTAD,2022,IMPRUDENCIA DEL PEATÓN,187
LA LIBERTAD,2022,IMPRUDENCIA DEL PASAJERO,40
LA LIBERTAD,2022,EXCESO DE CARGA,8
LA LIBERTAD,2022,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,1
LA LIBERTAD,2022,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
LA LIBERTAD,2022,FALLA MECÁNICA,63
LA LIBERTAD,2022,FALTA DE LUCES,8
LA LIBERTAD,2022,PISTA EN MAL ESTADO,92
LA LIBERTAD,2022,SEÑALIZACIÓN DEFECTUOSA,2
LA LIBERTAD,2022,INVACIÓN DE CARRIL,226
LA LIBERTAD,2022,VEHÍCULO MAL ESTACIONADO,7
LA LIBERTAD,2022,FACTOR AMBIENTAL,40
LA LIBERTAD,2022,EBRIEDAD DEL PEATÓN,0
LA LIBERTAD,2022,NO IDENTIFICA LA CAUSA,160
LA LIBERTAD,2022,NO HAY CERTEZA DE LA CAUSA,200
LA LIBERTAD,2022,OTROS,237
LA LIBERTAD,2023,EXCESO DE VELOCIDAD,1174
LA LIBERTAD,2023,IMPRUDENCIA DEL CONDUCTOR,1416
LA LIBERTAD,2023,EBRIEDAD DEL CONDUTOR,215
LA LIBERTAD,2023,IMPRUDENCIA DEL PEATÓN,88
LA LIBERTAD,2023,IMPRUDENCIA DEL PASAJERO,11
LA LIBERTAD,2023,EXCESO DE CARGA,4
LA LIBERTAD,2023,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,35
LA LIBERTAD,2023,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
LA LIBERTAD,2023,FALLA MECÁNICA,46
LA LIBERTAD,2023,FALTA DE LUCES,11
LA LIBERTAD,2023,PISTA EN MAL ESTADO,103
LA LIBERTAD,2023,SEÑALIZACIÓN DEFECTUOSA,23
LA LIBERTAD,2023,INVACIÓN DE CARRIL,408
LA LIBERTAD,2023,VEHÍCULO MAL ESTACIONADO,12
LA LIBERTAD,2023,FACTOR AMBIENTAL,17
LA LIBERTAD,2023,EBRIEDAD DEL PEATÓN,8
LA LIBERTAD,2023,NO IDENTIFICA LA CAUSA,119
LA LIBERTAD,2023,NO HAY CERTEZA DE LA CAUSA,241
LA LIBERTAD,2023,OTROS,219
LA LIBERTAD,2024,EXCESO DE VELOCIDAD,1284
LA LIBERTAD,2024,IMPRUDENCIA DEL CONDUCTOR,1668
LA LIBERTAD,2024,EBRIEDAD DEL CONDUTOR,151
LA LIBERTAD,2024,IMPRUDENCIA DEL PEATÓN,104
LA LIBERTAD,2024,IMPRUDENCIA DEL PASAJERO,8
LA LIBERTAD,2024,EXCESO DE CARGA,1
LA LIBERTAD,2024,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,4
LA LIBERTAD,2024,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,2
LA LIBERTAD,2024,FALLA MECÁNICA,50
LA LIBERTAD,2024,FALTA DE LUCES,8
LA LIBERTAD,2024,PISTA EN MAL ESTADO,24
LA LIBERTAD,2024,SEÑALIZACIÓN DEFECTUOSA,3
LA LIBERTAD,2024,INVACIÓN DE CARRIL,216
LA LIBERTAD,2024,VEHÍCULO MAL ESTACIONADO,5
LA LIBERTAD,2024,FACTOR AMBIENTAL,20
