departamento,anio,sexo,grupo_etario,fallecidos
APURIMAC,2011,FEMENINO,DE 26 A 60 AÑOS,1
APURIMAC,2011,FEMENINO,DE 60 A MÁS AÑOS,0
APURIMAC,2012,MASCULINO,DE 0 A 5 AÑOS,3
APURIMAC,2012,MASCULINO,DE 6 A 12 AÑOS,3
APURIMAC,2012,MASCULINO,DE 13 A 18 AÑOS,4
APURIMAC,2012,MASCULINO,DE 19 A 25 AÑOS,3
APURIMAC,2012,MASCULINO,DE 26 A 60 AÑOS,14
APURIMAC,2012,MASCULINO,DE 60 A MÁS AÑOS,0
APURIMAC,2012,FEMENINO,DE 0 A 5 AÑOS,1
APURIMAC,2012,FEMENINO,DE 6 A 12 AÑOS,3
APURIMAC,2012,FEMENINO,DE 13 A 18 AÑOS,4
APURIMAC,2012,FEMENINO,DE 19 A 25 AÑOS,2
APURIMAC,2012,FEMENINO,DE 26 A 60 AÑOS,2
APURIMAC,2012,FEMENINO,DE 60 A MÁS AÑOS,0
APURIMAC,2013,MASCULINO,DE 0 A 5 AÑOS,4
APURIMAC,2013,MASCULINO,DE 6 A 12 AÑOS,1
APURIMAC,2013,MASCULINO,DE 13 A 18 AÑOS,2
APURIMAC,2013,MASCULINO,DE 19 A 25 AÑOS,16
APURIMAC,2013,MASCULINO,DE 26 A 60 AÑOS,18
APURIMAC,2013,MASCULINO,DE 60 A MÁS AÑOS,1
APURIMAC,2013,FEMENINO,DE 0 A 5 AÑOS,0
APURIMAC,2013,FEMENINO,DE 6 A 12 AÑOS,0
APURIMAC,2013,FEMENINO,DE 13 A 18 AÑOS,0
APURIMAC,2013,FEMENINO,DE 19 A 25 AÑOS,2
APURIMAC,2013,FEMENINO,DE 26 A 60 AÑOS,2
APURIMAC,2013,FEMENINO,DE 60 A MÁS AÑOS,0
APURIMAC,2014,MASCULINO,DE 0 A 5 AÑOS,7
APURIMAC,2014,MASCULINO,DE 6 A 12 AÑOS,2
APURIMAC,2014,MASCULINO,DE 13 A 18 AÑOS,0
APURIMAC,2014,MASCULINO,DE 19 A 25 AÑOS,4
APURIMAC,2014,MASCULINO,DE 26 A 60 AÑOS,23
APURIMAC,2014,MASCULINO,DE 60 A MÁS AÑOS,3
APURIMAC,2014,FEMENINO,DE 0 A 5 AÑOS,0
APURIMAC,2014,FEMENINO,DE 6 A 12 AÑOS,1
APURIMAC,2014,FEMENINO,DE 13 A 18 AÑOS,1
APURIMAC,2014,FEMENINO,DE 19 A 25 AÑOS,4
APURIMAC,2014,FEMENINO,DE 26 A 60 AÑOS,3
APURIMAC,2014,FEMENINO,DE 60 A MÁS AÑOS,1
APURIMAC,2015,MASCULINO,DE 0 A 5 AÑOS,22
APURIMAC,2015,MASCULINO,DE 6 A 12 AÑOS,11
APURIMAC,2015,MASCULINO,DE 13 A 18 AÑOS,1
APURIMAC,2015,MASCULINO,DE 19 A 25 AÑOS,11
APURIMAC,2015,MASCULINO,DE 26 A 60 AÑOS,7
APURIMAC,2015,MASCULINO,DE 60 A MÁS AÑOS,10
APURIMAC,2015,FEMENINO,DE 0 A 5 AÑOS,1
APURIMAC,2015,FEMENINO,DE 6 A 12 AÑOS,0
APURIMAC,2015,FEMENINO,DE 13 A 18 AÑOS,0
APURIMAC,2015,FEMENINO,DE 19 A 25 AÑOS,0
APURIMAC,2015,FEMENINO,DE 26 A 60 AÑOS,1
APURIMAC,2015,FEMENINO,DE 60 A MÁS AÑOS,10
APURIMAC,2016,MASCULINO,DE 0 A 5 AÑOS,1
APURIMAC,2016,MASCULINO,DE 6 A 12 AÑOS,15
APURIMAC,2016,MASCULINO,DE 13 A 18 AÑOS,3
APURIMAC,2016,MASCULINO,DE 19 A 25 AÑOS,28
APURIMAC,2016,MASCULINO,DE 26 A 60 AÑOS,14
APURIMAC,2016,MASCULINO,DE 60 A MÁS AÑOS,24
APURIMAC,2016,FEMENINO,DE 0 A 5 AÑOS,3
APURIMAC,2016,FEMENINO,DE 6 A 12 AÑOS,2
APURIMAC,2016,FEMENINO,DE 13 A 18 AÑOS,0
APURIMAC,2016,FEMENINO,DE 19 A 25 AÑOS,0
APURIMAC,2016,FEMENINO,DE 26 A 60 AÑOS,2
APURIMAC,2016,FEMENINO,DE 60 A MÁS AÑOS,1
APURIMAC,2017,MASCULINO,DE 0 A 5 AÑOS,1
APURIMAC,2017,MASCULINO,DE 6 A 12 AÑOS,0
APURIMAC,2017,MASCULINO,DE 13 A 18 AÑOS,3
APURIMAC,2017,MASCULINO,DE 19 A 25 AÑOS,6
APURIMAC,2017,MASCULINO,DE 26 A 60 AÑOS,27
APURIMAC,2017,MASCULINO,DE 60 A MÁS AÑOS,1
APURIMAC,2017,FEMENINO,DE 0 A 5 AÑOS,2
APURIMAC,2017,FEMENINO,DE 6 A 12 AÑOS,0
APURIMAC,2017,FEMENINO,DE 13 A 18 AÑOS,0
APURIMAC,2017,FEMENINO,DE 19 A 25 AÑOS,1
APURIMAC,2017,FEMENINO,DE 26 A 60 AÑOS,4
APURIMAC,2017,FEMENINO,DE 60 A MÁS AÑOS,2
APURIMAC,2018,MASCULINO,DE 0 A 5 AÑOS,0
APURIMAC,2018,MASCULINO,DE 6 A 11 AÑOS,0
APURIMAC,2018,MASCULINO,DE 12 A 17 AÑOS,0
APURIMAC,2018,MASCULINO,DE 18 A 29 AÑOS,6
APURIMAC,2018,MASCULINO,DE 30 A 59 AÑOS,41
APURIMAC,2018,MASCULINO,DE 60 A MÁS AÑOS,3
APURIMAC,2018,FEMENINO,DE 0 A 5 AÑOS,3
APURIMAC,2018,FEMENINO,DE 6 A 11 AÑOS,0
APURIMAC,2018,FEMENINO,DE 12 A 17 AÑOS,0
APURIMAC,2018,FEMENINO,DE 18 A 29 AÑOS,3
APURIMAC,2018,FEMENINO,DE 30 A 59 AÑOS,13
APURIMAC,2018,FEMENINO,DE 60 A MÁS AÑOS,3
APURIMAC,2019,MASCULINO,DE 0 A 5 AÑOS,4
APURIMAC,2019,MASCULINO,DE 6 A 11 AÑOS,2
APURIMAC,2019,MASCULINO,DE 12 A 17 AÑOS,6
APURIMAC,2019,MASCULINO,DE 18 A 29 AÑOS,9
APURIMAC,2019,MASCULINO,DE 30 A 59 AÑOS,24
APURIMAC,2019,MASCULINO,DE 60 A MÁS AÑOS,11
APURIMAC,2019,FEMENINO,DE 0 A 5 AÑOS,1
APURIMAC,2019,FEMENINO,DE 6 A 11 AÑOS,1
APURIMAC,2019,FEMENINO,DE 12 A 17 AÑOS,1
APURIMAC,2019,FEMENINO,DE 18 A 29 AÑOS,0
APURIMAC,2019,FEMENINO,DE 30 A 59 AÑOS,8
APURIMAC,2019,FEMENINO,DE 60 A MÁS AÑOS,2
APURIMAC,2020,MASCULINO,DE 0 A 5 AÑOS,0
APURIMAC,2020,MASCULINO,DE 6 A 11 AÑOS,1
APURIMAC,2020,MASCULINO,DE 12 A 17 AÑOS,2
APURIMAC,2020,MASCULINO,DE 18 A 29 AÑOS,13
APURIMAC,2020,MASCULINO,DE 30 A 59 AÑOS,45
APURIMAC,2020,MASCULINO,DE 60 A MÁS AÑOS,3
APURIMAC,2020,FEMENINO,DE 0 A 5 AÑOS,0
APURIMAC,2020,FEMENINO,DE 6 A 11 AÑOS,1
APURIMAC,2020,FEMENINO,DE 12 A 17 AÑOS,0
APURIMAC,2020,FEMENINO,DE 18 A 29 AÑOS,5
APURIMAC,2020,FEMENINO,DE 30 A 59 AÑOS,12
APURIMAC,2020,FEMENINO,DE 60 A MÁS AÑOS,1
APURIMAC,2021,MASCULINO,DE 0 A 5 AÑOS,1
APURIMAC,2021,MASCULINO,DE 6 A 11 AÑOS,2
APURIMAC,2021,MASCULINO,DE 12 A 17 AÑOS,0
APURIMAC,2021,MASCULINO,DE 18 A 29 AÑOS,15
APURIMAC,2021,MASCULINO,DE 30 A 59 AÑOS,26
APURIMAC,2021,MASCULINO,DE 60 A MÁS AÑOS,6
APURIMAC,2021,FEMENINO,DE 0 A 5 AÑOS,3
APURIMAC,2021,FEMENINO,DE 6 A 11 AÑOS,1
APURIMAC,2021,FEMENINO,DE 12 A 17 AÑOS,0
APURIMAC,2021,FEMENINO,DE 18 A 29 AÑOS,1
APURIMAC,2021,FEMENINO,DE 30 A 59 AÑOS,10
APURIMAC,2021,FEMENINO,DE 60 A MÁS AÑOS,2
APURIMAC,2022,MASCULINO,DE 0 A 5 AÑOS,1
APURIMAC,2022,MASCULINO,DE 6 A 11 AÑOS,0
APURIMAC,2022,MASCULINO,DE 12 A 17 AÑOS,10
APURIMAC,2022,MASCULINO,DE 18 A 29 AÑOS,10
APURIMAC,2022,MASCULINO,DE 30 A 59 AÑOS,34
APURIMAC,2022,MASCULINO,DE 60 A MÁS AÑOS,5
APURIMAC,2022,FEMENINO,DE 0 A 5 AÑOS,1
APURIMAC,2022,FEMENINO,DE 6 A 11 AÑOS,0
APURIMAC,2022,FEMENINO,DE 12 A 17 AÑOS,1
APURIMAC,2022,FEMENINO,DE 18 A 29 AÑOS,2
APURIMAC,2022,FEMENINO,DE 30 A 59 AÑOS,13
APURIMAC,2022,FEMENINO,DE 60 A MÁS AÑOS,1
APURIMAC,2023,MASCULINO,DE 0 A 5 AÑOS,2
APURIMAC,2023,MASCULINO,DE 6 A 11 AÑOS,2
APURIMAC,2023,MASCULINO,DE 12 A 17 AÑOS,9
APURIMAC,2023,MASCULINO,DE 18 A 29 AÑOS,22
APURIMAC,2023,MASCULINO,DE 30 A 59 AÑOS,39
APURIMAC,2023,MASCULINO,DE 60 A MÁS AÑOS,6
APURIMAC,2023,FEMENINO,DE 0 A 5 AÑOS,0
APURIMAC,2023,FEMENINO,DE 6 A 11 AÑOS,1
APURIMAC,2023,FEMENINO,DE 12 A 17 AÑOS,0
APURIMAC,2023,FEMENINO,DE 18 A 29 AÑOS,10
APURIMAC,2023,FEMENINO,DE 30 A 59 AÑOS,8
APURIMAC,2023,FEMENINO,DE 60 A MÁS AÑOS,6
APURIMAC,2024,MASCULINO,DE 0 A 5 AÑOS,3
APURIMAC,2024,MASCULINO,DE 6 A 11 AÑOS,3
APURIMAC,2024,MASCULINO,DE 12 A 17 AÑOS,6
APURIMAC,2024,MASCULINO,DE 18 A 29 AÑOS,31
APURIMAC,2024,MASCULINO,DE 30 A 59 AÑOS,41
APURIMAC,2024,MASCULINO,DE 60 A MÁS AÑOS,16
APURIMAC,2024,FEMENINO,DE 0 A 5 AÑOS,2
APURIMAC,2024,FEMENINO,DE 6 A 11 AÑOS,1
APURIMAC,2024,FEMENINO,DE 12 A 17 AÑOS,1
APURIMAC,2024,FEMENINO,DE 18 A 29 AÑOS,7
APURIMAC,2024,FEMENINO,DE 30 A 59 AÑOS,12
APURIMAC,2024,FEMENINO,DE 60 A MÁS AÑOS,7
AREQUIPA,2008,MASCULINO,MENOR DE 18 AÑOS,13
AREQUIPA,2008,MASCULINO,MAYOR DE 18 AÑOS,91
AREQUIPA,2008,FEMENINO,MENOR DE 18 AÑOS,7
AREQUIPA,2008,FEMENINO,MAYOR DE 18 AÑOS,33
AREQUIPA,2009,MASCULINO,MENOR DE 18 AÑOS,20
AREQUIPA,2009,MASCULINO,MAYOR DE 18 AÑOS,152
AREQUIPA,2009,FEMENINO,MENOR DE 18 AÑOS,6
AREQUIPA,2009,FEMENINO,MAYOR DE 18 AÑOS,24
AREQUIPA,2010,MASCULINO,DE 0 A 5 AÑOS,1
AREQUIPA,2010,MASCULINO,DE 6 A 12 AÑOS,1
AREQUIPA,2010,MASCULINO,DE 13 A 18 AÑOS,14
AREQUIPA,2010,MASCULINO,DE 19 A 25 AÑOS,55
AREQUIPA,2010,MASCULINO,DE 26 A 60 AÑOS,70
AREQUIPA,2010,MASCULINO,DE 60 A MÁS AÑOS,2
AREQUIPA,2010,FEMENINO,DE 0 A 5 AÑOS,1
AREQUIPA,2010,FEMENINO,DE 6 A 12 AÑOS,3
AREQUIPA,2010,FEMENINO,DE 13 A 18 AÑOS,6
AREQUIPA,2010,FEMENINO,DE 19 A 25 AÑOS,21
AREQUIPA,2010,FEMENINO,DE 26 A 60 AÑOS,14
AREQUIPA,2010,FEMENINO,DE 60 A MÁS AÑOS,23
AREQUIPA,2011,MASCULINO,DE 0 A 5 AÑOS,3
AREQUIPA,2011,MASCULINO,DE 6 A 12 AÑOS,2
AREQUIPA,2011,MASCULINO,DE 13 A 18 AÑOS,5
AREQUIPA,2011,MASCULINO,DE 19 A 25 AÑOS,31
AREQUIPA,2011,MASCULINO,DE 26 A 60 AÑOS,95
AREQUIPA,2011,MASCULINO,DE 60 A MÁS AÑOS,16
AREQUIPA,2011,FEMENINO,DE 0 A 5 AÑOS,5
AREQUIPA,2011,FEMENINO,DE 6 A 12 AÑOS,2
AREQUIPA,2011,FEMENINO,DE 13 A 18 AÑOS,4
AREQUIPA,2011,FEMENINO,DE 19 A 25 AÑOS,7
AREQUIPA,2011,FEMENINO,DE 26 A 60 AÑOS,28
AREQUIPA,2011,FEMENINO,DE 60 A MÁS AÑOS,3
AREQUIPA,2012,MASCULINO,DE 0 A 5 AÑOS,6
AREQUIPA,2012,MASCULINO,DE 6 A 12 AÑOS,5
AREQUIPA,2012,MASCULINO,DE 13 A 18 AÑOS,3
AREQUIPA,2012,MASCULINO,DE 19 A 25 AÑOS,18
AREQUIPA,2012,MASCULINO,DE 26 A 60 AÑOS,89
AREQUIPA,2012,MASCULINO,DE 60 A MÁS AÑOS,12
AREQUIPA,2012,FEMENINO,DE 0 A 5 AÑOS,1
AREQUIPA,2012,FEMENINO,DE 6 A 12 AÑOS,5
AREQUIPA,2012,FEMENINO,DE 13 A 18 AÑOS,0
AREQUIPA,2012,FEMENINO,DE 19 A 25 AÑOS,2
AREQUIPA,2012,FEMENINO,DE 26 A 60 AÑOS,19
AREQUIPA,2012,FEMENINO,DE 60 A MÁS AÑOS,6
AREQUIPA,2013,MASCULINO,DE 0 A 5 AÑOS,6
AREQUIPA,2013,MASCULINO,DE 6 A 12 AÑOS,3
AREQUIPA,2013,MASCULINO,DE 13 A 18 AÑOS,9
AREQUIPA,2013,MASCULINO,DE 19 A 25 AÑOS,21
AREQUIPA,2013,MASCULINO,DE 26 A 60 AÑOS,93
AREQUIPA,2013,MASCULINO,DE 60 A MÁS AÑOS,22
AREQUIPA,2013,FEMENINO,DE 0 A 5 AÑOS,2
AREQUIPA,2013,FEMENINO,DE 6 A 12 AÑOS,1
AREQUIPA,2013,FEMENINO,DE 13 A 18 AÑOS,1
AREQUIPA,2013,FEMENINO,DE 19 A 25 AÑOS,21
AREQUIPA,2013,FEMENINO,DE 26 A 60 AÑOS,32
AREQUIPA,2013,FEMENINO,DE 60 A MÁS AÑOS,10
AREQUIPA,2014,MASCULINO,DE 0 A 5 AÑOS,4
AREQUIPA,2014,MASCULINO,DE 6 A 12 AÑOS,5
AREQUIPA,2014,MASCULINO,DE 13 A 18 AÑOS,5
AREQUIPA,2014,MASCULINO,DE 19 A 25 AÑOS,17
AREQUIPA,2014,MASCULINO,DE 26 A 60 AÑOS,106
AREQUIPA,2014,MASCULINO,DE 60 A MÁS AÑOS,10
AREQUIPA,2014,FEMENINO,DE 0 A 5 AÑOS,2
AREQUIPA,2014,FEMENINO,DE 6 A 12 AÑOS,3
AREQUIPA,2014,FEMENINO,DE 13 A 18 AÑOS,1
AREQUIPA,2014,FEMENINO,DE 19 A 25 AÑOS,7
AREQUIPA,2014,FEMENINO,DE 26 A 60 AÑOS,25
AREQUIPA,2014,FEMENINO,DE 60 A MÁS AÑOS,4
AREQUIPA,2015,MASCULINO,DE 0 A 5 AÑOS,9
AREQUIPA,2015,MASCULINO,DE 6 A 12 AÑOS,1
AREQUIPA,2015,MASCULINO,DE 13 A 18 AÑOS,2
AREQUIPA,2015,MASCULINO,DE 19 A 25 AÑOS,35
AREQUIPA,2015,MASCULINO,DE 26 A 60 AÑOS,101
AREQUIPA,2015,MASCULINO,DE 60 A MÁS AÑOS,18
AREQUIPA,2015,FEMENINO,DE 0 A 5 AÑOS,1
AREQUIPA,2015,FEMENINO,DE 6 A 12 AÑOS,1
AREQUIPA,2015,FEMENINO,DE 13 A 18 AÑOS,0
AREQUIPA,2015,FEMENINO,DE 19 A 25 AÑOS,8
AREQUIPA,2015,FEMENINO,DE 26 A 60 AÑOS,16
AREQUIPA,2015,FEMENINO,DE 60 A MÁS AÑOS,5
AREQUIPA,2016,MASCULINO,DE 0 A 5 AÑOS,11
AREQUIPA,2016,MASCULINO,DE 6 A 12 AÑOS,5
AREQUIPA,2016,MASCULINO,DE 13 A 18 AÑOS,10
AREQUIPA,2016,MASCULINO,DE 19 A 25 AÑOS,24
AREQUIPA,2016,MASCULINO,DE 26 A 60 AÑOS,85
AREQUIPA,2016,MASCULINO,DE 60 A MÁS AÑOS,12
AREQUIPA,2016,FEMENINO,DE 0 A 5 AÑOS,3
AREQUIPA,2016,FEMENINO,DE 6 A 12 AÑOS,0
AREQUIPA,2016,FEMENINO,DE 13 A 18 AÑOS,3
AREQUIPA,2016,FEMENINO,DE 19 A 25 AÑOS,10
AREQUIPA,2016,FEMENINO,DE 26 A 60 AÑOS,21
AREQUIPA,2016,FEMENINO,DE 60 A MÁS AÑOS,5
AREQUIPA,2017,MASCULINO,DE 0 A 5 AÑOS,3
AREQUIPA,2017,MASCULINO,DE 6 A 12 AÑOS,2
AREQUIPA,2017,MASCULINO,DE 13 A 18 AÑOS,5
AREQUIPA,2017,MASCULINO,DE 19 A 25 AÑOS,16
AREQUIPA,2017,MASCULINO,DE 26 A 60 AÑOS,78
AREQUIPA,2017,MASCULINO,DE 60 A MÁS AÑOS,23
AREQUIPA,2017,FEMENINO,DE 0 A 5 AÑOS,5
AREQUIPA,2017,FEMENINO,DE 6 A 12 AÑOS,2
AREQUIPA,2017,FEMENINO,DE 13 A 18 AÑOS,5
AREQUIPA,2017,FEMENINO,DE 19 A 25 AÑOS,5
AREQUIPA,2017,FEMENINO,DE 26 A 60 AÑOS,21
AREQUIPA,2017,FEMENINO,DE 60 A MÁS AÑOS,9
AREQUIPA,2018,MASCULINO,DE 0 A 5 AÑOS,4
AREQUIPA,2018,MASCULINO,DE 6 A 11 AÑOS,3
AREQUIPA,2018,MASCULINO,DE 12 A 17 AÑOS,6
AREQUIPA,2018,MASCULINO,DE 18 A 29 AÑOS,36
AREQUIPA,2018,MASCULINO,DE 30 A 59 AÑOS,61
AREQUIPA,2018,MASCULINO,DE 60 A MÁS AÑOS,27
AREQUIPA,2018,FEMENINO,DE 0 A 5 AÑOS,4
AREQUIPA,2018,FEMENINO,DE 6 A 11 AÑOS,5
AREQUIPA,2018,FEMENINO,DE 12 A 17 AÑOS,4
AREQUIPA,2018,FEMENINO,DE 18 A 29 AÑOS,16
AREQUIPA,2018,FEMENINO,DE 30 A 59 AÑOS,19
AREQUIPA,2018,FEMENINO,DE 60 A MÁS AÑOS,3
AREQUIPA,2019,MASCULINO,DE 0 A 5 AÑOS,2
AREQUIPA,2019,MASCULINO,DE 6 A 11 AÑOS,0
AREQUIPA,2019,MASCULINO,DE 12 A 17 AÑOS,3
AREQUIPA,2019,MASCULINO,DE 18 A 29 AÑOS,17
AREQUIPA,2019,MASCULINO,DE 30 A 59 AÑOS,106
AREQUIPA,2019,MASCULINO,DE 60 A MÁS AÑOS,28
AREQUIPA,2019,FEMENINO,DE 0 A 5 AÑOS,4
AREQUIPA,2019,FEMENINO,DE 6 A 11 AÑOS,1
AREQUIPA,2019,FEMENINO,DE 12 A 17 AÑOS,0
AREQUIPA,2019,FEMENINO,DE 18 A 29 AÑOS,5
AREQUIPA,2019,FEMENINO,DE 30 A 59 AÑOS,14
AREQUIPA,2019,FEMENINO,DE 60 A MÁS AÑOS,7
AREQUIPA,2020,MASCULINO,DE 0 A 5 AÑOS,3
AREQUIPA,2020,MASCULINO,DE 6 A 11 AÑOS,4
AREQUIPA,2020,MASCULINO,DE 12 A 17 AÑOS,4
AREQUIPA,2020,MASCULINO,DE 18 A 29 AÑOS,26
AREQUIPA,2020,MASCULINO,DE 30 A 59 AÑOS,40
AREQUIPA,2020,MASCULINO,DE 60 A MÁS AÑOS,17
AREQUIPA,2020,FEMENINO,DE 0 A 5 AÑOS,1
AREQUIPA,2020,FEMENINO,DE 6 A 11 AÑOS,1
AREQUIPA,2020,FEMENINO,DE 12 A 17 AÑOS,3
AREQUIPA,2020,FEMENINO,DE 18 A 29 AÑOS,8
AREQUIPA,2020,FEMENINO,DE 30 A 59 AÑOS,9
AREQUIPA,2020,FEMENINO,DE 60 A MÁS AÑOS,4
AREQUIPA,2021,MASCULINO,DE 0 A 5 AÑOS,3
AREQUIPA,2021,MASCULINO,DE 6 A 11 AÑOS,3
AREQUIPA,2021,MASCULINO,DE 12 A 17 AÑOS,6
AREQUIPA,2021,MASCULINO,DE 18 A 29 AÑOS,34
AREQUIPA,2021,MASCULINO,DE 30 A 59 AÑOS,87
AREQUIPA,2021,MASCULINO,DE 60 A MÁS AÑOS,17
AREQUIPA,2021,FEMENINO,DE 0 A 5 AÑOS,7
AREQUIPA,2021,FEMENINO,DE 6 A 11 AÑOS,4
AREQUIPA,2021,FEMENINO,DE 12 A 17 AÑOS,2
AREQUIPA,2021,FEMENINO,DE 18 A 29 AÑOS,9
AREQUIPA,2021,FEMENINO,DE 30 A 59 AÑOS,25
AREQUIPA,2021,FEMENINO,DE 60 A MÁS AÑOS,12
AREQUIPA,2022,MASCULINO,DE 0 A 5 AÑOS,3
AREQUIPA,2022,MASCULINO,DE 6 A 11 AÑOS,3
AREQUIPA,2022,MASCULINO,DE 12 A 17 AÑOS,3
AREQUIPA,2022,MASCULINO,DE 18 A 29 AÑOS,18
AREQUIPA,2022,MASCULINO,DE 30 A 59 AÑOS,95
AREQUIPA,2022,MASCULINO,DE 60 A MÁS AÑOS,22
AREQUIPA,2022,FEMENINO,DE 0 A 5 AÑOS,3
AREQUIPA,2022,FEMENINO,DE 6 A 11 AÑOS,4
AREQUIPA,2022,FEMENINO,DE 12 A 17 AÑOS,4
AREQUIPA,2022,FEMENINO,DE 18 A 29 AÑOS,3
AREQUIPA,2022,FEMENINO,DE 30 A 59 AÑOS,26
AREQUIPA,2022,FEMENINO,DE 60 A MÁS AÑOS,7
AREQUIPA,2023,MASCULINO,DE 0 A 5 AÑOS,8
AREQUIPA,2023,MASCULINO,DE 6 A 11 AÑOS,0
AREQUIPA,2023,MASCULINO,DE 12 A 17 AÑOS,3
AREQUIPA,2023,MASCULINO,DE 18 A 29 AÑOS,33
AREQUIPA,2023,MASCULINO,DE 30 A 59 AÑOS,91
AREQUIPA,2023,MASCULINO,DE 60 A MÁS AÑOS,33
AREQUIPA,2023,FEMENINO,DE 0 A 5 AÑOS,3
AREQUIPA,2023,FEMENINO,DE 6 A 11 AÑOS,8
AREQUIPA,2023,FEMENINO,DE 12 A 17 AÑOS,5
AREQUIPA,2023,FEMENINO,DE 18 A 29 AÑOS,9
AREQUIPA,2023,FEMENINO,DE 30 A 59 AÑOS,21
AREQUIPA,2023,FEMENINO,DE 60 A MÁS AÑOS,20
AREQUIPA,2024,MASCULINO,DE 0 A 5 AÑOS,1
AREQUIPA,2024,MASCULINO,DE 6 A 11 AÑOS,1
AREQUIPA,2024,MASCULINO,DE 12 A 17 AÑOS,4
AREQUIPA,2024,MASCULINO,DE 18 A 29 AÑOS,36
AREQUIPA,2024,MASCULINO,DE 30 A 59 AÑOS,82
AREQUIPA,2024,MASCULINO,DE 60 A MÁS AÑOS,28
AREQUIPA,2024,FEMENINO,DE 0 A 5 AÑOS,0
AREQUIPA,2024,FEMENINO,DE 6 A 11 AÑOS,4
AREQUIPA,2024,FEMENINO,DE 12 A 17 AÑOS,0
AREQUIPA,2024,FEMENINO,DE 18 A 29 AÑOS,5
AREQUIPA,2024,FEMENINO,DE 30 A 59 AÑOS,16
AREQUIPA,2024,FEMENINO,DE 60 A MÁS AÑOS,10
AYACUCHO,2008,MASCULINO,MENOR DE 18 AÑOS,23
AYACUCHO,2008,MASCULINO,MAYOR DE 18 AÑOS,87
AYACUCHO,2008,FEMENINO,MENOR DE 18 AÑOS,13
AYACUCHO,2008,FEMENINO,MAYOR DE 18 AÑOS,23
AYACUCHO,2009,MASCULINO,MENOR DE 18 AÑOS,6
AYACUCHO,2009,MASCULINO,MAYOR DE 18 AÑOS,45
AYACUCHO,2009,FEMENINO,MENOR DE 18 AÑOS,10
AYACUCHO,2009,FEMENINO,MAYOR DE 18 AÑOS,26
AYACUCHO,2010,MASCULINO,DE 0 A 5 AÑOS,6
AYACUCHO,2010,MASCULINO,DE 6 A 12 AÑOS,18
AYACUCHO,2010,MASCULINO,DE 13 A 18 AÑOS,8
AYACUCHO,2010,MASCULINO,DE 19 A 25 AÑOS,29
AYACUCHO,2010,MASCULINO,DE 26 A 60 AÑOS,41
AYACUCHO,2010,MASCULINO,DE 60 A MÁS AÑOS,6
AYACUCHO,2010,FEMENINO,DE 0 A 5 AÑOS,2
AYACUCHO,2010,FEMENINO,DE 6 A 12 AÑOS,1
AYACUCHO,2010,FEMENINO,DE 13 A 18 AÑOS,0
AYACUCHO,2010,FEMENINO,DE 19 A 25 AÑOS,12
AYACUCHO,2010,FEMENINO,DE 26 A 60 AÑOS,16
AYACUCHO,2010,FEMENINO,DE 60 A MÁS AÑOS,0
AYACUCHO,2011,MASCULINO,DE 0 A 5 AÑOS,2
AYACUCHO,2011,MASCULINO,DE 6 A 12 AÑOS,5
AYACUCHO,2011,MASCULINO,DE 13 A 18 AÑOS,4
AYACUCHO,2011,MASCULINO,DE 19 A 25 AÑOS,6
AYACUCHO,2011,MASCULINO,DE 26 A 60 AÑOS,19
AYACUCHO,2011,MASCULINO,DE 60 A MÁS AÑOS,2
AYACUCHO,2011,FEMENINO,DE 0 A 5 AÑOS,5
AYACUCHO,2011,FEMENINO,DE 6 A 12 AÑOS,3
AYACUCHO,2011,FEMENINO,DE 13 A 18 AÑOS,0
AYACUCHO,2011,FEMENINO,DE 19 A 25 AÑOS,2
AYACUCHO,2011,FEMENINO,DE 26 A 60 AÑOS,11
AYACUCHO,2011,FEMENINO,DE 60 A MÁS AÑOS,2
AYACUCHO,2012,MASCULINO,DE 0 A 5 AÑOS,10
AYACUCHO,2012,MASCULINO,DE 6 A 12 AÑOS,6
AYACUCHO,2012,MASCULINO,DE 13 A 18 AÑOS,6
AYACUCHO,2012,MASCULINO,DE 19 A 25 AÑOS,35
AYACUCHO,2012,MASCULINO,DE 26 A 60 AÑOS,36
AYACUCHO,2012,MASCULINO,DE 60 A MÁS AÑOS,2
AYACUCHO,2012,FEMENINO,DE 0 A 5 AÑOS,0
AYACUCHO,2012,FEMENINO,DE 6 A 12 AÑOS,1
AYACUCHO,2012,FEMENINO,DE 13 A 18 AÑOS,10
AYACUCHO,2012,FEMENINO,DE 19 A 25 AÑOS,6
AYACUCHO,2012,FEMENINO,DE 26 A 60 AÑOS,10
AYACUCHO,2012,FEMENINO,DE 60 A MÁS AÑOS,0
AYACUCHO,2013,MASCULINO,DE 0 A 5 AÑOS,7
AYACUCHO,2013,MASCULINO,DE 6 A 12 AÑOS,2
AYACUCHO,2013,MASCULINO,DE 13 A 18 AÑOS,2
AYACUCHO,2013,MASCULINO,DE 19 A 25 AÑOS,4
AYACUCHO,2013,MASCULINO,DE 26 A 60 AÑOS,19
AYACUCHO,2013,MASCULINO,DE 60 A MÁS AÑOS,2
AYACUCHO,2013,FEMENINO,DE 0 A 5 AÑOS,3
AYACUCHO,2013,FEMENINO,DE 6 A 12 AÑOS,1
AYACUCHO,2013,FEMENINO,DE 13 A 18 AÑOS,4
AYACUCHO,2013,FEMENINO,DE 19 A 25 AÑOS,4
AYACUCHO,2013,FEMENINO,DE 26 A 60 AÑOS,3
